"Id","Title","Body","Label"
"1947","View – Panes – Split fails if a pane doesn't have focus","I keep attempting to split my view while the directory tree has focus, rather than a pane, which leads to nothing happening.

It might be intentional, but I find it frustrating when split fails when there is only one pane in the editor.
","bug"
"1948","Snapped Atom window does not resize properly after being displayed on an external monitor that is disconnected, OSX","I use an external monitor with my MacbookPro (OSX 10.9.4 Mavericks). I use this monitor as an extension of my desktop on the laptop. During the day I make Atom fill the entire screen (I snap the window, a feature I have enabled using BetterTouchTool). When I disconnect the external monitor and attempt to use Atom on the laptop's screen it is too large, as if extending off the screen. To find it again I have to click into Atom, go to the top bar, Window -> Zoom. Once I do this it properly fills (again, not fullscreen) the laptop's screen.

At first you might dismiss this as saying the 3rd party app (BetterTouchTool) is responsible. However, Atom is the only application that this happens to. I also keep Chrome and Outlook in the same - window filled via snap mode on the fullscreen. Both of these apps will extend too far, but the height will be correct and I can again ""grab"" the window by the window title bar.

Thus I am led to believe there is something going on with the window settings for Atom, but I don't know enough about this topic to dig any farther. I was able to replicate the issue on a co-workers Mac, but we have similar environments so I can't promise that this isn't being caused by something else.

The issue: Atom window title bar cannot be found after external disconnect
![screen shot 2014-08-19 at 7 04 31 pm](https://cloud.githubusercontent.com/assets/1287375/3975693/82d7a7fe-280f-11e4-88f4-56ab7dc24f42.png)
How to fix: Window -> Zoom
![screen shot 2014-08-19 at 7 05 25 pm](https://cloud.githubusercontent.com/assets/1287375/3975697/b2b3abee-280f-11e4-8409-790c8c747d17.png)
Fixed: Atom window title bar now properly showing
![screen shot 2014-08-19 at 7 05 30 pm](https://cloud.githubusercontent.com/assets/1287375/3975700/b2b6f89e-280f-11e4-947b-228bc1d4a489.png)
What should happen: Chrome after external disconnect (all other apps on external look like this also)
![screen shot 2014-08-19 at 7 07 28 pm](https://cloud.githubusercontent.com/assets/1287375/3975701/b2b8a996-280f-11e4-9b4c-9652ef0f71f2.png)
Resizing Chrome: easy because the title bar is showing - I just snap it to the top and it fills the screen
![screen shot 2014-08-19 at 7 07 35 pm](https://cloud.githubusercontent.com/assets/1287375/3975699/b2b63382-280f-11e4-8f42-ef7873ca07d8.png)
Chrome properly resized
![screen shot 2014-08-19 at 7 07 37 pm](https://cloud.githubusercontent.com/assets/1287375/3975698/b2b61b18-280f-11e4-9ee9-432331c0ca35.png)
","bug"
"1949","there should be a setting where i can point to the git path","#2263

because i dont use git and dont like to fill my path with path to git - but i need git to install packages:
there should be a setting where i can point to the git path
","enhancement"
"1950","Editor throws error every time I hit ""backspace""","I'm running Atom on a Windows 7 machine in a non-system folder, and every time I hit backspace, I get:

```
ncaught Error: channel closed child_process.js:413
target.send child_process.js:413
module.exports.Task.send c:\Users\[...]\atom-windows\Atom\resources\app\src\task.js:97
module.exports.Task.start c:\Users\[...]\atom-windows\Atom\resources\app\src\task.js:87
module.exports.SpellCheckTask.start c:\Users\[...]\atom-windows\Atom\resources\app\node_modules\spell-chec…:31
module.exports.SpellCheckView.updateMisspellings c:\Users\[...]\atom-windows\Atom\resources\app\node_modules\spell-chec…:107
(anonymous function) c:\Users\[...]\atom-windows\Atom\resources\app\node_modules\spell-chec…:72
module.exports.Emitter.emit c:\Users\[...]\atom-windows\Atom\resources\app\node_modules\emissary\l…:118
(anonymous function)
```

I added the `[...]` in the addresses to protect my privacy. It goes to a subfolder of a folder on my desktop, if it's important.

Thanks.
","bug"
"1951","scrollToBufferPosition is pretty much useless","`scrollToBufferPosition` scrolls to anywhere it wants as long as the position specified is somewhere in the visible window.  It should scroll such that the position appears as the first line visible.  This killed a package I was working on.  

Even more importantly it makes any kind of synchronized scrolling impossible, which is a feature many users want and I was going to implement.

EDIT: It appears that the `center` option can be used to solve this problem. 
","bug"
"1952","Moving to the beginning of the line does not work in files with leading tabs","In researching #3310, I found this bug:

![bug](https://cloud.githubusercontent.com/assets/1038121/3946388/0670edbc-266e-11e4-930a-809dfefce1ea.gif)
","bug"
"1953","Text cursor is lost when switching workspaces","The focus is maintained, but for some reason, I cannot see the text cursor when I switch namespaces, then go back to Atom. This means I have no idea where in the text I am...
","bug"
"1954","Selected text is deselected when opening the contextual menu with CTRL-Click","This issue was original opened as #2350 fixed with [pull request #2626](https://github.com/atom/atom/pull/2626) but that solution only fixed the issue if the contextual menu was opened using a mouse button other than mouse button one (e.g., opening it with mouse button 2). On OS X, contextual menus can also be opened by CTRL-Clicking, when the contextual menu is opened this way the selection is still lost.

Gif from #2350 illustrating the issue
![](https://cloud.githubusercontent.com/assets/38924/3053202/81614dea-e1a5-11e3-9baf-2c6caf2403a3.gif)
","bug"
"1955","""Window"" menu is pointless","Leave window management to the window manager. Move ""Bring all windows to front"" to the file menu or remove it altogether as it's a very niche command.
","bug"
"1956","keybindings with multiple combined keys doesn't work since v0.121.0","I have this on Ubuntu 14.04.

When I use the following default keybindings `'.workspace .editor':  'ctrl-k ctrl-u': 'editor:upper-case'` and `'.workspace .editor':  'ctrl-k ctrl-l': 'editor:lower-case'`, the second ctrl gets registered as a first key press. I have this with all bindings that have multiple ctrl's.

This is a recording of Keybinding resolver with `atom --safe` taken from ebbea64b3de1c41336b386d76a7f0dad70a7af88.

![ebbea64b3de1c41336b386d76a7f0dad70a7af88](https://cloud.githubusercontent.com/assets/4266355/3941644/b6f8320c-2539-11e4-91bc-4b603507f0b8.gif)

This is a recording of Keybinding resolver with `atom --safe` taken from b3c241757801cf7a90d9e119f42e7a8ac498db10. (v0.120.0)

![b3c241757801cf7a90d9e119f42e7a8ac498db10](https://cloud.githubusercontent.com/assets/4266355/3941646/cd092880-2539-11e4-95e1-54f7e82a12d3.gif)
Here the keybindings work correct.
","bug"
"1957","error msg: EditorScrollView scrolled when it shouldn't have","Sometimes when I tell the editorView to scroll the log shows `EditorScrollView scrolled when it shouldn't have`. This has happened on older versions and 0.123.0.

It doesn't do any harm but it is a bug since I'm using a legitimate method of EditorView. The log is being cluttered up and I can't use the error indicator because it always has errors. 

This is my only code related to scrolling. I don't see anything wrong. I'd try to isolate the problem but that would be quite hard.

```
setViewPos = (pos, view) ->
  if pos and view
    [topLine, cursPos] = pos
    view.scrollToBufferPosition [topLine+2, 0]
    view.getEditor().setCursorBufferPosition cursPos
# called by
      setViewPos pos, atom.workspaceView.getActiveView()
```

and

```
@buffer.setText @curText
@editorView.scrollToBufferPosition [lineNum+2, 0]
lineOfs = @buffer.characterIndexForPosition [lineNum, 0]
cursPos = @buffer.positionForCharacterIndex lineOfs + charOfs
@editor.setCursorBufferPosition cursPos
atom.workspaceView.focus()
@statusView?.setMsg @getState()
```

windows 8.0 with atom 120
","bug"
"1958","Apple’s Text to Speech stopped working in a recent update","https://discuss.atom.io/t/apples-text-to-speech-stopped-working-in-a-recent-update/11518

I am visually impaired and I use OS X's feature ""Speak selected text when the key is pressed"" located in the Dictation & Speech preference pane. I just noticed that this feature no longer works in Atom as of one of the last two versions. It now only reads the window's title bar no matter what text I have selected. It was working just fine before. It also works just fine under Chrome itself.

I'm not sure what caused this to break, but I depend on this feature all the time and can't really do without it. Does anyone have any ideas as to why?

I'm currently on v0.122 and I know it was working on v0.120 or v0.119. I'm also pretty sure I had enabled the React Editor before I noticed this being a problem, so I don't think that caused it.
","bug"
"1959","Some missing key bindings in menu","In v122 (Win7), I accidentally noticed that some menu items are still missing the full key binding and only have the first part, specifically these three:

![image](https://cloud.githubusercontent.com/assets/7287076/3932934/9c09a78e-2474-11e4-8e53-400adcbaeef5.png)
![image](https://cloud.githubusercontent.com/assets/7287076/3932939/b094528a-2474-11e4-8cd7-d5d5c4202c5c.png)

All the others appear to be fine.

This is related to issue #2971.
","bug"
"1960","No window around atom.io","![screenshot_49](https://cloud.githubusercontent.com/assets/7317458/3932689/5819bcd0-246f-11e4-8973-451a17f7685f.png)

stick on the bar at the top - no window around.
fresh install from www.atom.io - version 0.122.0
","bug"
"1961","0.122.0: Invisible characters hidden on launch","Atom 0.122.0
OS X 10.9.4

The 0.122.0 update seems to have an issue with invisible characters being hidden on launch even though they are enabled. Disabling and re-enabling fixes the issue until the next time Atom is launched.

I ran Atom in safe mode then with a clean `~/.atom` directory, the issue persisted.
","bug"
"1962","Cursor is missing when window focus is changed","I'm using Atom version: **0.121.0** for **Linux(Manjaro)**, this problem wasn't happening on the previous version.

I tried to run `atom --safe` but the problem persist.

The cursor is gone but I still have the line highlighted.

These are the steps I follow to reproduce the error:
- Change windows with `ALT+TAB` and set the focus to this other window, also using `ALT+TAB` go back to Atom, the cursor is gone.
- If I make this process but instead of `ALT+TAB` I click on the window button on my panel, it works because on each click I'm also setting the focus to the window.
","bug"
"1963","0.121.0: font size isn't honored anymore on OS X","With the update to 0.121.0 Atom doesn't honor the font size setting anymore. All editor content is rendered at about 8 - 10, instead of, say, the default (16). Changing the setting does have an effect on the settings dialog itself, but not in the editor panes.
","bug"
"1964","Atom 0.121.0 blurry text","Windows 7.

After upgrading to version 0.121.0, the text became blurry-ish while on Settings. Also this caused Chrome to have the same effect. 

I have reverted back to 0.120.0 and it works just fine.

Thanks.
","bug"
"1965","OS X stuck in full screen","Updated to the latest version of Atom 0.121.0. When opening Atom I am now forced into full screen mode.. Toggling the mode doesn't seem to fix the issue either.

Possibly related to #3256 and #3257?

Attached is a screenshot:

![screen shot 2014-08-13 at 7 51 19 pm](https://cloud.githubusercontent.com/assets/5354908/3915373/104bd2ba-235e-11e4-8952-3a3b4169b1a6.png)
","bug"
"1966","Command Palette field showing invisible text","Was fine up to 0.120.0, starting with 0.120.0 the Command Palette input field got thinner and commands typed become invisible. Commands still update and activate. See screenshot
![screenshot 2014-08-13 17 08 01](https://cloud.githubusercontent.com/assets/3803466/3914468/24991a6e-2347-11e4-8d27-eef76b0c8116.png)
","bug"
"1967","Switch between header and implementation file `Alt + O`","One very handy feature when programming with C, C++ or Objective-C is switching between header (.h, .hpp, .hh) and the matching implementation file (.c, .cpp, .cc, .m, .mm). Sublime Text (and some other editors) allow this with the key combination `Alt + O` (on Windows and Linux).
","enhancement"
"1968","Undo selection `Ctrl + U`","Sublime Text offers a key shortcut for undoing the last selection (`Ctrl + U`). Would be nice to have something like this in Atom, too.
","enhancement"
"1969","Overlapping errors in status bar when it's hidden","When you hide the status bar and cause new notifications that would normally be shown in the status bar to appear (such as opening new files) they're all running on top of each other.

Looks like to me when the status bar is open the status bar is either cleared for each tab or has state on a per tab basis?

![name_email_controller_js_-__users_alexwait_chirpify_chirpify-frontend_and_new_issue_ _atom_atom](https://cloud.githubusercontent.com/assets/5841107/3912344/08f773ea-232a-11e4-8187-752cc5bced9c.png)

Let me know if there is any other info needed to fix this. Will try to fix if I get some spare time as well. :)
","bug"
"1970","Undesired Top bar in Fullscreen","In OSX Mavericks and Atom 0.121.0, there is a bar with nothing in the top of the screen, when Atom is in FullScreen mode.

![capture decran 2014-08-13 a 20 54 05](https://cloud.githubusercontent.com/assets/5305627/3910845/b1a3897a-231b-11e4-86a7-7a71d4e80ad9.png)

Is this a bug?
","bug"
"1971","Atom's title bar isn't visible, window sticks to the left corner","Atom v0.121.0

OS X Yosemite 10.10

![screen shot 2014-08-13 at 9 22 51 pm](https://cloud.githubusercontent.com/assets/2707765/3910352/4b62e308-2317-11e4-80cb-a2df13ade126.png)
","bug"
"1972","SegFault: After upgrade to atom-shell 0.15.6","Running on Xubuntu 14.04 32-bit.

I pulled the latest changes, now 59fb4a839edca12fcd634bf7675b920e08cef619, and now when i run atom i get:

`/usr/local/bin/atom: line 94: 10573 Segmentation fault      (core dumped) nohup ""$ATOM_PATH"" --executed-from=""$(pwd)"" --pid=$$ ""$@"" > ""$DOT_ATOM_DIR/nohup.out"" 2>&1
[10573:0813/094620:ERROR:browser_main_loop.cc(163)] Running without the SUID sandbox! See https://code.google.com/p/chromium/wiki/LinuxSUIDSandboxDevelopment for more information on developing with the sandbox on.
ATTENTION: default value of option force_s3tc_enable overridden by environment.`

Rolling back to 4574a9e35d2e6b4d1b3dfdca5f7d7a353b66fff5, and atom works.
","bug"
"1973","Changing font size doesn't update vertical ruler for default line length","Default line length is set to 80 characters. If I change the font size, text size changes, but the vertical ruler doesn't move, so it marks the wrong number of characters. Running version 0.120.0.
","bug"
"1974","Keybinding for switching tabs should work from anywhere.","Is this change possible?

An example of something I can't do right now:
- `cmd+f` to search in the current file
- type something & search
- `cmd+shift+[` or `cmd+shift+]` to change tabs and search the same string in a different file.

Pressing `esc` gets me out of the ""find"" panel but that's not good enough.  Unless the ""find"" panel is using the same keybinding for something, maybe it could just fall through and let me change tabs?
","bug"
"1975","Errors raised with handleWatcher","```
The handle(5) returned by watching /home/username/.atom/packages/syntax-package/stylesheets is the same with an already watched path(/home/username/folder/syntax-package/stylesheets) 

/usr/local/share/atom/resources/app/node_modules/pathwatcher/lib/main.js:70
```
","bug"
"1976","Saving read-only file causes Dev Tools to open","Regardless if I press CTRL+S (which is mapped to core:save) or try to close a modified file and click save, the developer tools open... I can't save the file.....

Edit:
Turns out an error is thrown in the Console.
Uncaught Error: EPERM, operation not permitted '\UBUNTU\www\MYAPP\MYFILE.php' 
","bug"
"1977","Error: Cannot find module 'csslint'","  Loading ""less-lint-task.js"" tasks...ERROR

> > Error: Cannot find module 'csslint'

This happens after the ""Deduping modules"" step in script/build. I followed the instructions for building on GNU/Linux, with node 0.10.30 and npm 1.4.21. Installing some of the packages manually via npm worked, but there are still (apparently non-fatal) errors in the build log.
","bug"
"1978","Add API to remove menu items","I have an plugin that create a dynamic menu based on information on the filesystem (http://github.com/jhutchins/virtualenv) but I can't take that package to the next level without the ability to remove menu items. It's already gotten a little strange because I can add new items under certain conditions and they're just added to the end instead of in alphabetical order like the rest.
","enhancement"
"1979","application title Unknown","linux, debian testing, built from source
gnome 3.12

application title is set to Unknown when started from terminal.
~/some work folder/ $ atom
![screenshot from 2014-08-10 07 03 00](https://cloud.githubusercontent.com/assets/5214456/3868532/e73da3fe-204b-11e4-932b-caf2b42b19e7.png)

but when started with using the .desktop file, application title is set to Atom.
![screenshot from 2014-08-10 07 03 37](https://cloud.githubusercontent.com/assets/5214456/3868534/f7d1995a-204b-11e4-938f-af8eacdcfede.png)
","bug"
"1980","Keybinding to Rename The Current Buffer","When saving a new file above the root folder of the current project, there is no way of reaching it via the tree view. It would be nice to be able to rename the current buffer by using <kbd>F2</kbd> or whatever maps to `tree-view:move`. As a workaround, one can open another Atom in the containing directory and rename/move the file from there using the tree view.
","enhancement"
"1981","Spawned processes with BufferedProcess don't get killed","Running Atom 120. 
Windows 8.1 (64bit).
Node.js v0.10.30

I am using the grunt-runner plugin to run grunt within atom. With my own fix to actually let the plugin work (issue https://github.com/atom/atom/issues/3200 fix: https://github.com/atom/atom/pull/3208), I can see in the task manager that a separate node process is being started for the grunt task I am executing. However, stoppping the grunt task, which on this line of code https://github.com/nickclaw/atom-grunt-runner/blob/master/lib/grunt-runner-view.coffee#L71 happens, doesn't kill the node process (that call to kill() is simply the kill call in BufferedProcess, so it's not a plugin issue).

![gif](https://dl.dropboxusercontent.com/u/37237580/Various-Pictures/not_killed_node_process.gif)
","bug"
"1982","feature request: Open... dialogue should contain option to see hidden directories on *nix OS'.","On Unix/Linux systems (Mac OS X, BSD/Dawin, Ubuntu, Debian, Red Hat, Suse, CentOS, etc.), when using the **Open...** dialogue from either the **File** menu or **cmd.-key-O**, one should be able to have a checkbox option in the dialogue to see hidden files (files with a ""."" in front of them, or *Nix system directories). This would make it much easier to open and edit system environment variables from within Atom. Please add this feature.

best,

—  faddah wolf
     portland, oregon, u.s.a.
     github.com/faddah
","enhancement"
"1983","Enable native Services menu on OS X","Looks like Atom disables the native Services menu on OS X. Any chance of enabling it? I have loads of useful services that I don't want to have to reimplement/replace as packages.
","enhancement"
"1984","Atom segfaults on Ubuntu","Hello,

I am not sure whether this is a core atom problem. But anyway. I am using atom on linux Ubuntu 14.04 with the  ppa:webupd8team/atom. It segfaults 

```
Aug  8 11:22:15 sokrates kernel: [14540.293747] atom[17431]: segfault at 0 ip 00007f2d674fb93a sp 00007fff1b4bdf08 error 4 in libc-2.19.so[7f2d67472000+1bc000]
Aug  8 11:22:19 sokrates kernel: [14544.923021] atom[17415]: segfault at 0 ip 00007fcf1a2db93a sp 00007fffef4d6758 error 4 in libc-2.19.so[7fcf1a252000+1bc000]
```

I added the  ppa:chris-lea/node.js to my apt-get-repository list.

The version is 0.116.0-262ba6b
","bug"
"1985","Hermit Font causes cursor display to misalign","Atom Version: 0.120.0
OS: OS X 10.9.4

The Hermit font found at https://pcaro.es/p/hermit/ causes the selection display to misalign.

Image 1 using Source Code Pro

![screen shot 2014-08-07 at 5 51 57 pm](https://cloud.githubusercontent.com/assets/661147/3849812/4da24454-1e7d-11e4-9402-c2d2e87d871a.png)

Image 2 using Hermit.

![screen shot 2014-08-07 at 5 52 14 pm](https://cloud.githubusercontent.com/assets/661147/3849813/50f67c60-1e7d-11e4-9e5b-6310295bb1d3.png)

In both instances the font size is 16 and line height is 1.3.
","bug"
"1986","BufferedProcess adds too many quotes for command arguments","Took me a while to actually understand what's wrong with @nickclaw's grunt-runner. The BufferedProcess is constructing the command like this:

(this is inside a modified Atom editor to see how the arguments are constructed)
![insane](http://puu.sh/aIXJa/438e34e0ac.png)

As you can see, it puts double quotes on the arguments and therefore the command/process will fail on Windows to execute.

If you would execute that command constructed like BufferedProcess does, you get an exception:
![nabanab](https://camo.githubusercontent.com/78361533f9f340bd5436f2efa56e0bb1dd2decad/687474703a2f2f7075752e73682f6149577a302f613331653866346361372e706e67)

Running the command with right put quotes of course works:
![bsdf](http://puu.sh/aIXTz/c175323420.png)

Changing:

```
   cmdArgs.unshift(""\"""" + command + ""\"""");
   cmdArgs = ['/s', '/c', ""\"""" + (cmdArgs.join(' ')) + ""\""""];
```

To:

```
  cmdArgs.unshift(""\"""" + command + """");
  cmdArgs = ['/s', '/c', """" + (cmdArgs.join(' ')) + ""\""""];
```

Would fix the issue.
Lines: https://github.com/atom/atom/blob/master/src/buffered-process.coffee#L58

https://github.com/nickclaw/atom-grunt-runner/issues/18
","bug"
"1987","Deleting a file locks up Atom (Windows 7)","I'm getting a weird locking issue when deleting a file, or sometimes folder, in windows. This only happens if I've opened the file. Files I haven't touched delete just fine.

**Process:**
- Open Atom
- Click on file in side pane to open
- Click ""x"" to close file
- Right click file
- Select ""Delete""
- Select ""Move to Trash""
- Get ""Editor is not responding"" error

![capture](https://cloud.githubusercontent.com/assets/2391/3830021/1df7410c-1d86-11e4-894d-cfaf838aca9d.PNG)

More details, these are .js and .coffee files from a node app I'm working on. So these files have also been running as a server or process at some point. 

**Versions:**
Atom 0.120.0. Windows 7 SP1.
","bug"
"1988","buffers not recognizing branch change","I'm using git, and seeing a recurring issue when merging where Atom will update the buffers after the first branch change, but then not after the merge and switch back to my working branch. This has caused accidental reversions of code, and I generally have to remember to close Atom, do my merging, and open it back up when I'm done.

I'm using 0.116.0 on Ubuntu 14.04.
","bug"
"1989","Title bar displayed with multiple fullscreen windows (OS X)","1. Open an Atom window with a file or project. (For some reason, this bug didn't happen when I tried to reproduce from an empty Atom window.)
2. Enter fullscreen mode (Ctrl-Cmd-F)
3. Open another window of Atom. (e.g. with the command line, File > Open [and then select a folder], or with the Project Quick Open package)

The window that opens will have a vestigial title bar at the top that looks like this:
![screen shot 2014-08-06 at 4 08 32 pm](https://cloud.githubusercontent.com/assets/1977010/3835399/bbbdf11e-1dbe-11e4-8bf4-d9a0d2049336.png)

It's not a big deal, but it does undermine the purpose of fullscreen mode a little bit. ;)

This is on Atom 0.120.0 running on OS X 10.9.3. I was able to reproduce the problem in safe mode.
","bug"
"1990","Uncaught Error: No screen line exists when converting buffer row to screen row","I'm not sure how to reproduce it or where to report it, since the stacktrace spans from space-pen, over whitespace, to autosave. Maybe it makes some sense to you guys.

Reloading the view fixed it.

![screenshot from 2014-08-06 18 59 13](https://cloud.githubusercontent.com/assets/927609/3830529/2186e4ee-1d8b-11e4-8bf8-f6cfe8cea0b1.png)

```
Uncaught Error: No screen line exists when converting buffer row to screen row 
/usr/share/atom/resources/app/node_modules/text-buffer/lib/history.js:99
module.exports.History.transact /usr/share/atom/resources/app/node_modules/text-buffer/lib/history.js:99
module.exports.TextBuffer.transact /usr/share/atom/resources/app/node_modules/text-buffer/lib/text-buffer.js:908
(anonymous function) /usr/share/atom/resources/app/node_modules/whitespace/lib/whitespace.js:51
module.exports.Emitter.emit /usr/share/atom/resources/app/node_modules/emissary/lib/emitter.js:118
module.exports.TextBuffer.saveAs /usr/share/atom/resources/app/node_modules/text-buffer/lib/text-buffer.js:635
module.exports.TextBuffer.save /usr/share/atom/resources/app/node_modules/text-buffer/lib/text-buffer.js:628
module.exports.Editor.save /usr/share/atom/resources/app/src/editor.js:405
module.exports.autosave /usr/share/atom/resources/app/node_modules/autosave/lib/autosave.js:55
(anonymous function) /usr/share/atom/resources/app/node_modules/autosave/lib/autosave.js:20
jQuery.event.dispatch /usr/share/atom/resources/app/node_modules/space-pen/vendor/jquery.js:4676
elemData.handle /usr/share/atom/resources/app/node_modules/space-pen/vendor/jquery.js:4360
jQuery.event.trigger /usr/share/atom/resources/app/node_modules/space-pen/vendor/jquery.js:4594
(anonymous function) /usr/share/atom/resources/app/node_modules/space-pen/vendor/jquery.js:5119
jQuery.extend.each /usr/share/atom/resources/app/node_modules/space-pen/vendor/jquery.js:590
jQuery.fn.jQuery.each /usr/share/atom/resources/app/node_modules/space-pen/vendor/jquery.js:237
jQuery.fn.extend.trigger /usr/share/atom/resources/app/node_modules/space-pen/vendor/jquery.js:5118
module.exports.PaneView.onBeforeItemDestroyed /usr/share/atom/resources/app/src/pane-view.js:337
(anonymous function) /usr/share/atom/resources/app/src/pane-view.js:3
module.exports.Emitter.emit /usr/share/atom/resources/app/node_modules/emissary/lib/emitter.js:118
module.exports.Pane.destroyItem /usr/share/atom/resources/app/src/pane.js:255
_results.push._this.(anonymous function) /usr/share/atom/resources/app/node_modules/delegato/lib/delegator.js:67
(anonymous function) /usr/share/atom/resources/app/node_modules/tabs/lib/tab-bar-view.js:149
jQuery.event.dispatch /usr/share/atom/resources/app/node_modules/space-pen/vendor/jquery.js:4676
elemData.handle /usr/share/atom/resources/app/node_modules/space-pen/vendor/jquery.js:4360
```
","bug"
"1991","Atom doesn't launch on Ubuntu","Installed atom from a24d1d1 running Ubuntu 14.04, Immediately after trying to start atom from the terminal the atom process turns into a zombie process, partial output from `ps -aux`:

```
user   25788  0.0  0.0      0     0 pts/1    Z    09:33   0:00 [atom] <defunct>
```
","bug"
"1992","Missing menu bar on KDE if using icon-tasks plasmoid","Related to issue #3114 

Using KDE 4.13.2, on Ubuntu 14.04 64 bit.
![snapshot1](https://cloud.githubusercontent.com/assets/323651/3807925/7f4b555a-1c6f-11e4-824b-3c878f3343f4.png)
Tagged version 1.120.0 displays menus properly using the exact same setup:
![snapshot1](https://cloud.githubusercontent.com/assets/323651/3807924/7bea8dc2-1c6f-11e4-96eb-452017505684.png)

After commit 4a7e98e398422a5783d26d7a8944ec6e405bce53 , menus won't show in KDE4 if using the ""Icons-only task manager"" plasmoid.
This task manager identifies itself as an Unity component (as seen in here http://projects.kde.org/projects/kde/kdeplasma-addons/repository/revisions/master/entry/applets/icontasks/unity.cpp) for compatibility purposes, such as displaying quicklists and counters. It doesn't however, interact with appmenus in any way. And it doesn't seem to request them either. (unity.cpp lines 34 to 36).
My KDE desktop is configured to show all menus inside applications, so there's no global menubar active. So, despite the menus being exported, they are never displayed anywhere. It appears to be mistakenly confusing the plasmoid's presence (in DBUS perhaps?) as a global menu.

Disabling Unity support in the plasmoid does allow Atom to show menus normally, as illustrated here.
![snapshot1](https://cloud.githubusercontent.com/assets/323651/3807946/f3796b74-1c6f-11e4-9f55-3a8d531ba564.png)

Any way to attempt to prevent Atom from exporting its menus (blacklisting in Unity's dconf, environment variables, etc) doesn't seem to prevent the disabling of the normal menu.

Please let me know if any other information is required.
","bug"
"1993","App name in windows","There are a number of places in windows where apps are listed. For some bizarre reason Atom is listed as ""The Hackable Editor"" instead of ""Atom"". You have to go down to the T part of the list. For a long time I thought Atom wasn't available in app lists. I know of no other app that doesn't use its name for this. It's a nuisance.

![hackable](https://cloud.githubusercontent.com/assets/811455/3803928/2ce6bfe2-1c20-11e4-95d2-8cd9fb1155ed.jpg)
","bug"
"1994","Add an option to disable ""quick jump"" between indents","In Atom, it's not possible to begin or end a selection at the midpoint of an indent, because the caret can't be jumped there. But as a text editor, I think it should be able to do anything a normal text editor can do, regardless of whether it's meaningful or not.

My suggestion: leave the default ""as is"", but add an option to disable the ""quick jump"".
","enhancement"
"1995","Load default theme when running in Safe Mode","This is what I see when I launch in safe mode ...

![screen shot 2014-08-03 at 7 42 25 pm](https://cloud.githubusercontent.com/assets/1038121/3792706/02301e28-1b81-11e4-8469-17983f7eb281.png)

Because I use custom themes that are in the `~/.atom/packages` directory, all style information is lost when I launch in Safe Mode ... meaning I need to change my configuration when I need to use Safe Mode and then change it back when I'm done.

It would be much nicer if Atom would do this for me :grinning:
","bug"
"1996","Make `editor:checkout-head-revision` redoable","Related to #3168 

Given that the standard keyboard mapping on all platforms is a variation on Undo, this command should affect the Undo stack as an Undo command _not_ like a regular command. To illustrate:
1. Executing the command  should revert the contents of the file to the last committed contents in Git
2. Executing Undo again should do nothing
3. Executing Redo should reset the contents of the file to where it was before the `editor:checkout-head-revision` command was executed
","bug"
"1997","Default keyboard mapping for Checkout Head Revision problematic","The default keyboard mapping for `editor:checkout-head-revision` is <kbd>Cmd+Alt+Z</kbd> or <kbd>Ctrl+Alt+Z</kbd> on Windows/Linux. This is pretty easy to fat-finger and there is no confirmation dialog. Also, the Redo command doesn't restore what was lost ... but Undo does ... which is confusing when this command is accidentally triggered.

We should probably display a confirmation dialog for this command to be certain it is what the user wants and since data loss (or perceived data loss) can result.

See Discuss topics: 
- https://discuss.atom.io/t/sometimes-s-or-z-does-buu-buu/11186?u=leedohm
- https://discuss.atom.io/t/a-seriously-nasty-problem/11286
- https://discuss.atom.io/t/undo-redo-broken/10658
- https://discuss.atom.io/t/undo-defect-undo-make-my-file-back-to-status-when-i-open-it/10512
","bug"
"1998","Broken links in API Docs","Clicking a ""Source"" link in the [API](https://atom.io/docs/api/v0.120.0/api/) leads to a 404.  Biscotto generates links like:

```
https://github.com/atom/atom//blob/v0.120.0/src/task.coffee#L48
```

When it should be

```
https://github.com/atom/atom/blob/v0.120.0/src/task.coffee#L48
```

The repo name has an extra slash at the end.  I don't think it is a bug in biscotto, rather a bug in building the api docs, so I added it here.
","bug"
"1999","Make indent guides indicate changing indentation earlier","The current indent-guides _lazily_ indicate when the indentation level changes. By ""lazy"", I mean that the indentation guides keep showing up until a line appears with different content. Example of lazy indentation guides:

![image](https://cloud.githubusercontent.com/assets/4427/3789451/b265f116-1aa3-11e4-91eb-123e73337590.png)

Contrast this to _eager_ indentation guides, which disappear as soon as they can:
![image](https://cloud.githubusercontent.com/assets/4427/3789447/a5430e06-1aa3-11e4-8665-55b190872467.png)

Lazy indentation guides work well in curly-brace languages because there is content on the line to indicate when a block finishes. However, in CoffeeScript and Python, they don't work well because there is no closing brace, and we end up with confusing guides that don't seem to match up with blocks.

This issue is asking that Atom indentation guides are changed from lazy to eager. Another way of describing it is to change the indentation guides so that they end where the closing brace would be in a curly-brace language.
","bug"
"2000","Atom erasing the content of files when there is not enough disk space","I have a hard time replicating this issue since it will require me filling up the disk again, but in a nutshell the problem is that when I edit a file in Atom, if the disk space is not enough to save it, I find that the file content is erased. 

This happened to me more than once (yeah I need more Gbs of disk space) so I can certify that it is Atom the one causing the issue. The issue appears whenever I edit the file, not when I just open it. The problem is not that Atom is not being able to save the file (that would make sense if there is no disk space available), the problem is that Atom _removes all the content_, and of course I'm afterwards not able to recover it.

I have no clue of why may this be happening
","bug"
