@relation Issues

@attribute Id string
@attribute Title string
@attribute Body string
@attribute Label {bug,enhancement}

@data
1814,'atom appmenu global menu longer works ubuntu','atom appmenu menu longer works atom ubuntu unity http imgur 1tsynd5 png version ubuntu affected tested ubuntu works tested atom downloaded github atom webupd8 atom ppa',bug
1815,'windows editor crashes started atom directory','running windows start editor atom install directory editor crashed window exception logged console output events js throw er unhandled error event works started directory odd produces console output started atom directory started failed previous version',bug
1816,'missing palette','packages commands commands command palette package activated command palette startup untitled editor window screen shot pm https cloud githubusercontent assets 746ca7aa 54c9 11e4 86ce f0fd5f28fd66 png command palette pressing cmd screen shot pm https cloud githubusercontent assets 75db6338 54c9 11e4 88d5 ef7e9d8b2b3d png',bug
1817,'menu anomolies windows','menu buggy screenshot version isn grayed underlined menu windows x64 atom menu anomolies https cloud githubusercontent assets 8dc3a926 54a9 11e4 9bdb a41b34265310 png',bug
1818,'atom doesn home','atom doesn home paths string replicate atom open folder home bash bash atom folder home running atom macos yosemite',bug
1819,'fonts hidpi','installed atom git checkout ubuntu attached screenshot shrunk editor fonts large fonts https cloud githubusercontent assets 3be39dee 53c0 11e4 8e64 4458a73ae4ae png',bug
1820,'ligatures aren spaced correctly','atom windows atom website chocolatey version viewed menu version command line version file atom folder v0 downloaded 30am eastern helps windows set text rendering editor ligatures effect character hardware enabled safe mode developer tools console shows errors temp https cloud githubusercontent assets bad18f5a 11e4 9a0f 8c59596bcd59 png functor fmap functor hasklig https github tu hasklig ligatures temp https cloud githubusercontent assets 6b794cee 11e4 8d85 a129dee8ae1d png fifififififififififi calibri ligature fi cursor end line misspell underline leads point ligature ff calibri effect cursor underline farther text screen put line details',bug
1821,'clicking search directory doesn update file directory pattern','',bug
1822,'read property getdomnode undefined app src text editor js','uncaught typeerror read property getdomnode undefined applications atom app contents resources app src text editor component js copying file cmd file open cmd pressing cmd error http cl 363e3c3d1o2f mac os atom',bug
1823,'find menu empty menu window','atom arch linux start atom file open folder atom window close window menu window starts open folder window screenshot https cloud githubusercontent assets ab8be63c 11e4 8dd3 605552885fce png close window window menu screenshot https cloud githubusercontent assets ee1d3c44 11e4 983b e723639a478c png closing window menu screenshot https cloud githubusercontent assets 18ec68be 11e4 8f99 019a2c96f7e9 png',bug
1824,'investigate gpu rasterization','rasterization developers design rasterization',enhancement
1825,'soft wrap soft wrap line length inconsistent behavior','selecting unselecting soft wrap soft wrap line length selected unselected back select previously',bug
1826,'window title cut classic theme','laptop reverted classic aero theme today due chrome transitioned successfully atom didn image https cloud githubusercontent assets 867b153a 4f47 11e4 c57a5372a399 png title bar cut version windows x64 wasn belong atom repo atom shell put issue windows maximizing larger screen reported',bug
1827,'update properly','atom anomalies release notes release notes blank showing view previous release notes machine release notes screenshot isn time release notes compared release atom windows atom release notes problem https cloud githubusercontent assets e6b3c3f4 4efa 11e4 917c 87407b1d7419 png',bug
1828,'inserttext doesn work','https atom io v0 selection instance inserttext undo skip skips undo stack operation doesn looked source code line https github atom atom blob v0 src selection coffee l362 undo newbufferrange editor buffer settextinrange oldbufferrange text undo settextinrange https github atom text buffer blob v3 src text buffer coffee l512 undo normalizelineendings true normalizelineendings undo undo interpreted undo',bug
1829,'focus pane direction broken','focus pane left error uncaught typeerror undefined function applications atom app contents resources app src workspace element js addcommands window focus pane applications atom app contents resources app src workspace element js anonymous function applications atom app contents resources app src workspace element js jquery event dispatch applications atom app contents resources app node modules space pen vendor jquery js elemdata handle applications atom app contents resources app node modules space pen vendor jquery js module exports keymapmanager dispatchcommandevent applications atom app contents resources app node modules atom keymap lib keymap manager js module exports keymapmanager handlekeyboardevent applications atom app contents resources app node modules atom keymap lib keymap manager js module exports windoweventhandler onkeydown applications atom app contents resources app src window event handler js broke config packages atom directory restart atom error focus previous pane works version os',bug
1830,autocomplete,'wrote surprised autocompletes digged intuitive scenes',enhancement
1831,'issue values html embedded multi line js','duplicate write js js jquery ready function form code ul menu li menu menu type menu object form action action login key method label username username input type text username username label label username input type text label form li ul jquery href login jquery href login form code ul menu li menu typing editor javascript file type',bug
1832,'uncaught referenceerror commandinstaller defined','reproduced os atom v0 d7efa9b repro steps launch atom atom menu select install shell commands expected atom shell commands installed actual receive error uncaught referenceerror commandinstaller defined applications atom app contents resources app src workspace js notes appears require file commit https github atom atom blob 19ff2bd9862dbdb50ed426adef076dc889b3d044 src workspace coffee commit affects file https github atom atom blob 99a14c07f5241b83a07958282632324686abb60a src workspace coffee doesn show diff https github atom atom commit 99a14c07f5241b83a07958282632324686abb60a diff 88caa33888e5345667751ee7182b4c36',bug
1833,easy,'whell 64bits',enhancement
1834,'length restriction','atom version tablength https discuss atom io tab length commit https github atom atom commit 7f5428e2a460641700bcff992e62026fe939dd5f',bug
1835,'soft wrap broken','cc benogle relates config',bug
1836,'add tabtype','scoping influence worst fallback propose accepts override accepting gettabtype usertabtypeoverride 4231d6942101c3e77a1d0371cf3b61045b8fa6fb l93 4231d6942101c3e77a1d0371cf3b61045b8fa6fb l2319 complaints complaints',enhancement
1837,'','thinking persisted clobbering persisted',enhancement
1838,'atom fails restart install update','issue months notified version hit restart install update closes unuqdated version downloads yosemite github mac fails update',bug
1839,'add ability disable',folding,enhancement
1840,'phabricator arc diff fails atom editor','arc diff atom editor editor opens save close phabricator hangs switching editor issue continue atom editor',bug
1841,'uncaught referenceerror deprecate defined','screenshot https cloud githubusercontent assets 57828d92 4a3f 11e4 99d3 c18b1fc8e900 png whilst markdown file atom version mavericks',bug
1842,'support releases changelog','originated sindresorhus fixmyjs supports ironic',enhancement
1843,'problem hierarchical gitignore treeview','problem appeared private files ignore appeared grey treeview time isolate reproduce git gitignore subdirectory path treeview rule ignore path incorrect git git status atom show test repository create demonstrate problem https github swiip atom git tree test test txt file src directory displayed grey git tested mac osx atom times delete cached files error developer panel',bug
1844,'submenus broken','https atom io latest package menu menu workspace element core separator text select core select separator deleted selected text core delete throws error uncaught typeerror undefined function',bug
1845,'reloading tabs','running os ubuntu atom cd8c669 master branch noticed today update open tab flash reload tab multiple times scrolling ui unresponsive issues console switching flashing flashing',bug
1846,'',sublime,enhancement
1847,'add channel releases',people,enhancement
1848,'error reloading empty','delete contents config file open empty config file editor select delete save typeerror read property split null config module exports config getschema applications atom app contents resources app src config js config module exports config setrecursive applications atom app contents resources app src config js config module exports config loaduserconfig applications atom app contents resources app src config js pathwatcher anonymous applications atom app contents resources app src config js handlewatcher anonymous applications atom app contents resources app node modules pathwatcher lib main js handlewatcher eventemitter emit events js handlewatcher onevent applications atom app contents resources app node modules pathwatcher lib main js applications atom app contents resources app node modules pathwatcher lib main js',bug
1849,'atom picks gitignore directory applies','setup tree ipfs œâ gitignore œâ ipfs cat ipfs gitignore ipfs echo ipfs ipfs atom ignoring ipfs directory echo shouldnt happen gitignore directory heart stopgap ipfs gitignore',bug
1850,'doesn open','laptop running previously downloaded atom io launch screen shot https cloud githubusercontent assets ced73a06 47f0 11e4 828a 2ce73abb55b8 png details https developer apple library mac technotes tn2206 index apple doc uid dts40007919 ch1 tntag205',bug
1851,'duplicated moving pane panes','drop cut copy paste reveal tree view shown capture1 https cloud githubusercontent assets a543f46c 11e4 87de 1153004b0f98 png pasting text ctrl pasting text capture2 https cloud githubusercontent assets 46554ef0 11e4 941b fc2a447cf23e png backspace deletes characters capture3 https cloud githubusercontent assets 9d7b7b28 11e4 5ff09b9e37ea png key moves cursor capture4 https cloud githubusercontent assets 6b6aa1a8 11e4 8ab7 b339c7a216d5 png capture5 https cloud githubusercontent assets 6b74d2f4 11e4 841981075e00 png key moves lines information atom version os windows',bug
1852,'getcurrentwordbufferrange doesn work correctly case','word cursor getcurrentwordbufferrange enable words space separators misconfigured doesn word correctly code coffee wordregexp includenonwordcharacters includenonwordcharacters true nonwordcharacters atom config editor nonwordcharacters segments segments push escaperegexp nonwordcharacters includenonwordcharacters segments push escaperegexp nonwordcharacters segments join correct code coffee wordregexp includenonwordcharacters includenonwordcharacters true nonwordcharacters atom config editor nonwordcharacters segments includenonwordcharacters segments push escaperegexp nonwordcharacters segments push segments push escaperegexp nonwordcharacters segments join',bug
1853,configurable,'sublime geany anjuta sublime',enhancement
1854,'crashes drag split screen','uncaught error minified exception occurred minified dev environment error message additional warnings applications atom app contents resources app node modules react atom fork lib invariant js',bug
1855,'syntax highlighting bug found html','found reproduceable bug syntax language erb haven tested bug https cloud githubusercontent assets 5e9d43e4 456a 11e4 90d3 dcae6e13d910 gif losses style write wrong indent copy paste delete beginning write colors expected information atom version reproduceable safe os os',bug
1856,'qhd screen','running atom linux xubuntu 64b qhd screen problem fonts sshot https cloud githubusercontent assets cafefef8 450e 11e4 9a9f ed350d7d5b8e png',bug
1857,'insane amount watches required run atom ubuntu','ubuntu latest atom problem appeared max user watches set cat proc sys fs inotify max user watches atom open failed open files closing reverted state reported failing open max user watches run atom text editor code leaking watches establishing watches widely',bug
1858,'editor crashes saving opening file modified','atom started crash immediately file crash open file modified committed git verified committing file open works appears issues reconciling git status file opening arrangement',bug
1859,'file chooser dialog modal focus ubuntu','ubuntu atom ctrl open file file chooser dialog focused modal cancel dialog press files keyboard input clicking mouse focus checking firefox app file chooser dialog modal focus',bug
1860,'cmd multi line doesn line','selection cursor middle line cmd selects line left editor including newline selection spans lines cmd selects end line doesn select beginning line expected select beginning line screen capture http cl image 042j0s2t1t04 screen 20recording 20at gif',bug
1861,'cursor position disappears window loses focus','ubuntu time alt tab atom lose focus cursor position disappears click window reappear',bug
1862,'uncaught error screen line exists row screen row js','continue error spite disabling packages installed atom error receive uncaught error screen line converting buffer row screen row applications atom app contents resources app src display buffer js',bug
1863,'ubuntu opens file chooser','keyboard ctrl ubuntu launches open file dialog recently folder including text open open file folder tree view open files directory bad',bug
1864,'atom focused correctly launch','atom ubuntu unity running atom application foreground isn correctly focused title left launcher show previously focused application steps replicate open application isn atom run atom title bar launcher previous application focused image shows issue firefox focused opening atom atom focus https cloud githubusercontent assets 9d19127c 43c3 11e4 837d 648960f14b7d png',bug
1865,'unable check featured','capture https cloud githubusercontent assets 42be5994 11e4 b6cb0a27cba9 png',bug
1866,'uncaught error spawn enoent atom windows','packages receive error uncaught error spawn enoent events js failed activate package tree view error enoent file directory dell windows8 desktop error native object fs statsync fs js pathwatcher programdata chocolatey lib atom tools atom resources app node modules pathwatcher lib main js object exports watch programdata chocolatey lib atom tools atom resources app node modules pathwatcher lib main js directory module exports directory watch programdata chocolatey lib atom tools atom resources app node modules tree view lib directory js directory module exports directory expand programdata chocolatey lib atom tools atom resources app node modules tree view lib directory js tree view directory directoryview expand programdata chocolatey lib atom tools atom resources app node modules tree view lib directory view js tree view directory directoryview initialize programdata chocolatey lib atom tools atom resources app node modules tree view lib directory view js treeview module exports treeview updateroot programdata chocolatey lib atom tools atom resources app node modules tree view lib tree view js treeview module exports treeview initialize programdata chocolatey lib atom tools atom resources app node modules tree view lib tree view js treeview view programdata chocolatey lib atom tools atom resources app node modules space pen lib space pen js treeview scrollview programdata chocolatey lib atom tools atom resources app src scroll view js treeview programdata chocolatey lib atom tools atom resources app node modules tree view lib tree view js object module exports createview programdata chocolatey lib atom tools atom resources app node modules tree view lib main js object module exports activate programdata chocolatey lib atom tools atom resources app node modules tree view lib main js package module exports package activatenow programdata chocolatey lib atom tools atom resources app src package js programdata chocolatey lib atom tools atom resources app src package js package module exports package programdata chocolatey lib atom tools atom resources app src package js package module exports package activate programdata chocolatey lib atom tools atom resources app src package js packagemanager module exports packagemanager activatepackage programdata chocolatey lib atom tools atom resources app src package manager js packagemanager module exports packagemanager activatepackages programdata chocolatey lib atom tools atom resources app src package manager js packagemanager module exports packagemanager activate programdata chocolatey lib atom tools atom resources app src package manager js atom module exports atom starteditorwindow programdata chocolatey lib atom tools atom resources app src atom js object anonymous programdata chocolatey lib atom tools atom resources app src window bootstrap js object anonymous programdata chocolatey lib atom tools atom resources app src window bootstrap js module compile module js object module extensions js module js module load programdata chocolatey lib atom tools atom resources app node modules coffee script lib coffee script register js function module load module js module require module js require module js window onload file programdata chocolatey lib atom tools atom resources app static index js window load time 1293ms 5uncaught error spawn enoent events js',bug
1867,'cursor getbeginningofcurrentwordbufferposition produce incorrect results','snippet code var express require express place cursor require call getbeginningofcurrentwordbufferposition beginning word space place cursor require call isinsideword true beginning word results',bug
1868,notify,'sublime sublime sublime',enhancement
1869,'crash ubuntu firefox window atom','atom version video bug http ara sh private atom crash ogv reproducible time environment ubuntu installed filing issue unity desktop environment repro steps launch atom terminal open firefox window firefox tab atom window actual behavior crashes expected behavior crash additional information terminal crash error browser main loop cc running suid sandbox https code google chromium linuxsuidsandboxdevelopment information developing sandbox error browser main loop cc theme error unable theme module path pixmap attention s3tc enable environment app load time 88ms info renderer main cc renderer process started info console window load time 778ms source opt atom resources app src window bootstrap js program atom received window system error reflects bug program error badatom invalid atom details serial error code code minor code note programmers errors reported receive error causing debug program run command line behavior meaningful backtrace debugger gdk error function',bug
1870,'','',enhancement
1871,'soft tabs','running soft affects safe mode',bug
1872,'specs fail editor emitter disposed destroy','calling emitter dispose editor destroyed spec fail editorcomponent hiding showing editor editor hidden mounted defers measurement rendering editor visible error emitter disposed emitter module exports emitter private var lib jenkins workspace atom node modules event kit lib emitter js editor module exports editor private var lib jenkins workspace atom src editor coffee object object module exports react createclass observeeditor private var lib jenkins workspace atom src editor component coffee object object boundmethod observeeditor private var lib jenkins workspace atom node modules react atom fork lib reactcompositecomponent js object object module exports react createclass componentdidmount private var lib jenkins workspace atom src editor component coffee callbackqueue mixinto notifyall private var lib jenkins workspace atom node modules react atom fork lib callbackqueue js reactreconciletransaction ready queueing close private var lib jenkins workspace atom node modules react atom fork lib reactreconciletransaction js reactreconciletransaction mixin closeall private var lib jenkins workspace atom node modules react atom fork lib transaction js reactreconciletransaction mixin perform private var lib jenkins workspace atom node modules react atom fork lib transaction js object object reactcomponent mixin mountcomponentintonode private var lib jenkins workspace atom node modules react atom fork lib reactcomponent js object anonymous private var lib jenkins workspace atom node modules react atom fork lib reactmount js object rendernewrootcomponent private var lib jenkins workspace atom node modules react atom fork lib reactperf js object reactmount rendercomponent private var lib jenkins workspace atom node modules react atom fork lib reactmount js object rendercomponent private var lib jenkins workspace atom node modules react atom fork lib reactperf js editorview private var lib jenkins workspace atom src editor view coffee object object anonymous private var lib jenkins workspace atom spec editor component spec coffee',bug
1873,'editor getcursorscopes throwing error','bugsnag uncaught typeerror read property tokenatbuffercolumn undefined src tokenized buffer js tokenizedbuffer module exports tokenizedbuffer tokenforposition src tokenized buffer js tokenizedbuffer module exports tokenizedbuffer scopesforposition src display buffer js displaybuffer module exports displaybuffer scopesforbufferposition src editor js editor module exports editor scopesforbufferposition src cursor js cursor module exports cursor getscopes src editor js editor module exports editor getcursorscopes node modules bracket matcher lib tag finder js tagfinder module exports tagfinder iscursorontag node modules bracket matcher lib tag finder js tagfinder module exports tagfinder findmatchingtags node modules bracket matcher lib bracket matcher view js bracketmatcherview module exports bracketmatcherview updatematch node modules emissary lib emitter js cursor module exports emitter emit node modules event kit lib emitter js emitter module exports emitter emit src display buffer marker js displaybuffermarker module exports displaybuffermarker resumechangeevents src display buffer js displaybuffer module exports displaybuffer resumemarkerchangeevents src display buffer js displaybuffer module exports displaybuffer emitdidchange src display buffer js displaybuffer module exports displaybuffer handlebuffermarkersupdated node modules event kit lib emitter js emitter module exports emitter emit node modules text buffer lib text buffer js textbuffer module exports textbuffer applypatch node modules text buffer lib buffer patch js bufferpatch module exports bufferpatch applyto node modules text buffer lib transaction js transaction module exports transaction applyto node modules text buffer lib history js history module exports history undo node modules text buffer lib text buffer js textbuffer module exports textbuffer undo src editor js editor module exports editor undo src editor component js addcommandlisteners core undo src editor component js anonymous node modules space pen vendor jquery js jquery event dispatch node modules space pen vendor jquery js elemdata handle node modules atom keymap lib keymap manager js keymapmanager module exports keymapmanager dispatchcommandevent node modules atom keymap lib keymap manager js keymapmanager module exports keymapmanager handlekeyboardevent src window event handler js module exports windoweventhandler onkeydown',bug
1874,'feature request import','android intellij ability nice languages',enhancement
1875,'rendering fails theme update','updating theme lose screen shot pm https cloud githubusercontent assets 8b1c521a 3f62 11e4 1817a9bf7516 png',bug
1876,'indent line line bad','safe mode soft tab length screen shot https cloud githubusercontent assets f5774c46 3f3a 11e4 8a39 dc7bc11e4fbc png pressing tab cursor position results happening cmd works indent maximum tablength times tab length indent screen shot https cloud githubusercontent assets adc08d72 3f3a 11e4 8e31 9a48be2b8a8d png multiple tab length works',bug
1877,'ability account','great installations atomconfig people contributors consumers',enhancement
1878,'','actionable nice penalty incurred',enhancement
1879,'soft wrap broken','soft wrapping lines broke grey guide characters wrapping occurring soft wrap line length checked character statement visible grey box',bug
1880,'deleting special character takes key strokes','insert special character delete delete code tested td âœ td âœ mac',bug
1881,'install shell doesn work windows','launching atom administrator firing ctrl shift window install shell commands errors opening cmd mingw32 git bash running apm atom commands image https cloud githubusercontent assets 0410fc84 3e55 11e4 9d33 9afafe330a17 png system path image https cloud githubusercontent assets 35109dd4 3e56 11e4 39fd3eb7a932 png user path image https cloud githubusercontent assets e8365df0 3e55 11e4 ff2d384d9ce8 png launch atom run atom install shell commands menu install apm atom commands atom menu image https cloud githubusercontent assets 3fb8ef76 3e5a 11e4 afff007386d5 png',bug
1882,'feature request','cool configurable putting',enhancement
1883,'scroll bar problems','scroll bars recent posted issues atom board https discuss atom io scroll bars missing issues code lines file line length vertical scroll bar file lines line length vertical scroll bar immediately appears horizontal scroll bar scrolled bottom file occurred v0 older mac os',bug
1884,'normalizeindentonpaste deletes indent','normalizeindentonpaste supposed https atom io v0 atom configuration key removes indentation start line https discuss atom io indent paste expected coffee file cutting immediately pasting middle line console log foo console log bar console log baz console log foo console log bar console log baz note normalizeindentonpaste',bug
1885,'register disable enable','',enhancement
1886,'letter clipping issues','fira mono occasionally tilted letters clipped visible cursor positioned letter repositioning cursor fully visible times clipped screen shot pm https cloud githubusercontent assets 8d2a681e 3d35 11e4 7d7e75111c16 png screen shot pm https cloud githubusercontent assets 04c372d0 3d36 11e4 960a 39052e6548e9 png',bug
1887,folderview,'workflow disadvantageous',enhancement
1888,'atom process explorer windows saving file','problem atom save file atom kill process explorer windows problem times atom soft phpstorm happened xdcc0sd https cloud githubusercontent assets 7a885e5e 3b92 11e4 83ee 9c135f08d556 png console error start atom 0t8ihup https cloud githubusercontent assets e3063a8c 3b92 11e4 ea6f743d665e png configuration atom windows english french',bug
1889,statistics,'people progresses',enhancement
1890,'soft wrap doesn work','soft wrap doesn soft wrap soft weird checked doesn soft wrap https cloud githubusercontent assets a0309c88 3b84 11e4 f3997cbb4c02 png atom mac os',bug
1891,'indent blank line','indent input character write type insert blank line inconsistent line tested text expected doesn insert blank line indent',bug
1892,'click text moves cursor incorrectly','minor issue click move cursor underneath section actual text cursor clamps line stays correct column clicking text region moves cursor letter line atom screenshot https cloud githubusercontent assets 9e18e71c 3ab1 11e4 938d 33edd72be0eb png',bug
1893,print,'nice feature mistaken',enhancement
1894,'add option disable','constantly improved agree chance face ditch whining propose procceed misbehave procedure',enhancement
1895,'',nice,enhancement
1896,'reopen restore',nicer,enhancement
1897,'','ui display ui editor helps bit ui ubuntu respect menu title bar system preferences atom appears ignore',bug
1898,'line length wrong position','soft wrap line starts left screen shot https cloud githubusercontent assets 594fab1a 399a 11e4 7d3401f71b51 png window repainted correct position screen shot https cloud githubusercontent assets 6972ada8 399a 11e4 8d10 1b3030d84043 png',bug
1899,'syntax clearobservers exist','method exist https github atom atom blob master spec spec helper coffee specs run',bug
1900,'horizontal scrollbar loss refresh','os scrollbar refresh ctrl alt atom scrollbar visible refresh split pane assume theme swtiching themes reapplies theme temporary issue os ubuntu atom f6545d4',bug
1901,'click unable cursor','strange issue reproduce reliably noticed times unable move cursor text click dragging move cursor system ubuntu x86 atom version f357f69 issue started weeks ago found reproduce starting atom click text expected behavior cursor jumps clicked opening pane markdown preview case clicking text click move cursor end selecting text closing pane doesn normal behavior include screenshot superfluous barely clicking click dragging issues related behavior issue related atom shell edit information alt space open command palette odd related alt key pane open markdown preview menu happen alt tab switching window times',bug
1902,'chorded shortcuts menu','operating keyboard listed os menu image https cloud githubusercontent assets 2c822b06 11e4 85e3 6821ec6afca7 png menu keyboard assumed menu chorded appearing menu bar',bug
1903,'','correcting fixing linking workflow',enhancement
1904,'cursor positioning unicode characters','unicode character noticed character atom place cursor gap',bug
1905,'crash attempting open file','screen shot https cloud githubusercontent assets 75b38986 11e4 95bb 935fe7b883d9 png console app atom app load time 292ms atom completed file users lukehefson library application 20support github atom shipit update pwvwzrc atom failure github atom shipit launchd apple launchd peruser github atom shipit assertion failed 13e28 launchd 364e35a7 9fa7 40b49a2e7250 0xd atom app load time 344ms reportcrash crash report atom helper version users lukehefson library logs diagnosticreports atom helper lukes macbook pro crash crash report process atom helper path users user library application support github atom shipit atom app contents frameworks atom helper app contents macos atom helper identifier atom helper version code type x86 native process atom responsible atom user id date time os version mac os 13e28 report version anonymous uuid 77570c26 e24e e78d 862d feb86672a2bf sleep wake uuid d6702394 bbf0 e62b969f2ab1 crashed thread dispatch queue apple main thread exception type exc breakpoint sigtrap exception codes 0x0000000000000002 0x0000000000000000 thread crashed dispatch queue apple main thread libchromiumcontent dylib 0x00000001065357f5 base debug breakdebugger libchromiumcontent dylib 0x00000001065616d5 logging logmessage logmessage libchromiumcontent dylib 0x0000000106511c41 0x106501000 libchromiumcontent dylib 0x000000010651150e content contentmain content contentmainparams const atom framework 0x0000000105d977a8 atommain libdyld dylib 0x00007fff827745fd start thread dispatch queue apple libdispatch manager libsystem kernel dylib 0x00007fff8d0fb662 kevent64 libdispatch dylib 0x00007fff87a1d421 dispatch mgr invoke libdispatch dylib 0x00007fff87a1d136 dispatch mgr thread thread libsystem kernel dylib 0x00007fff8d0fae6a workq kernreturn libsystem pthread dylib 0x00007fff881d5f08 pthread wqthread libsystem pthread dylib 0x00007fff881d8fb9 start wqthread thread libsystem kernel dylib 0x00007fff8d0fae6a workq kernreturn libsystem pthread dylib 0x00007fff881d5f08 pthread wqthread libsystem pthread dylib 0x00007fff881d8fb9 start wqthread thread crashed x86 thread state bit rax 0x0000000000000062 rbx 0x0000000000000000 rcx 0x0000000000000010 rdx 0xffffffffffffffd2 rdi 0x00007fff59e6d1e0 rsi 0x00007ff7b3f016c8 rbp 0x00007fff59e6d180 rsp 0x00007fff59e6d180 r8 0x0000000000000040 r9 0x00007fff59e6d100 r10 0x00007fff8fa06d08 r11 0x00000007a5f6bb68 r12 0x00007fff59e6d7e0 r13 0x00007fff7192c420 r14 0x00007fff59e6d7f0 r15 0x00007ff7b3d020f0 rip 0x00000001065357f5 rfl 0x0000000000000246 cr2 0x0000000106534620 cpu error code 0x00000000 trap',bug
1906,'merging doesn behave expected','selection merging results selection results selections involved click select word cmd click draw create selection merge 1se https cloud githubusercontent assets 2c66b85a 36ac 11e4 95b4 d9fce85dc50b gif notice selection survives merging created click draw select word cmd click draw create selection merge 2se https cloud githubusercontent assets 35ebcf5a 36ac 11e4 a981baa99f57 gif notice selection survives merging created case expected selection dragging survive merging case cc benogle recently merging works',bug
1907,'loses row selections merged','gif eyes row select expand selection merges gutterdecoration https cloud githubusercontent assets ccf55d4e 36a7 11e4 810e 4e887b57add2 gif loses decoration shows rows selections cursors atom 571ce5b cc benogle',bug
1908,'spell check work selected','spell check works cursor incorrectly spelled word steps reproduce type word misspelled cursor word click incorrectly spelled word click correct menu popup correct',bug
1909,'cursor moved triggered properly','issue reproduced code move cursor moved editor cursors moved editor movecursorright move cursor event triggered properly cursor end buffer good move cursor left event triggered properly cursor moved back started initial cursor position move left moved triggered cursor move move cursor left event moved triggered move left state cursor position modified properly movecursorright move cursor left editor cursor wasn moved darwin',bug
1910,'tweak linux edit menu preferences entries','low snapshot12 https cloud githubusercontent assets d3ea1ed6 34b9 11e4 936b 2208fa2ed984 png edit menu linux perfectly serviceable recent move preferences bit place moving config file bottom separator bookmark bit organized',bug
1911,option,necessarily,enhancement
1912,'filenames end','atom windows noticed file end file system atom fyle type trim end file thanls',bug
1913,'soft wrap working properly markdown bold','base16 tomorrow dark https github atom base16 tomorrow dark theme atom issue theme issue atom soft wrap https cloud githubusercontent assets a412bcf8 34ba 11e4 94ba 1688810da66d gif note pushed window line',bug
1914,'text start line breaks','php file php php test function test attempting fold results fold screen shot https cloud githubusercontent assets 8018824a 11e4 85a9 59d2a9b5e22d png screen shot https cloud githubusercontent assets f2612a96 11e4 935e 6ee3f8b486c5 png character whitespace start line fold atom safe mode btw',bug
1915,'joining lines collapse whitespace','press editor join lines end joined lines multiple space situations http recordit rdexao6sm8 gif',bug
1916,'cursor disappears','ubuntu pressing ctrl shift language layout word select ctrl shift arrow left cursor disappears screenshot https cloud githubusercontent assets 9913c11c 32e9 11e4 8c27 826ec3cf609d gif starting atom safe mode',bug
1917,'horizontal bug soft wrap spaces','soft wrap horizontal scrolling happen special case abundant horizontally scroll character shown atom version osx preview reproduce safe mode tested monaco reproducing steps pleaser http pastie create file line put word space put word end soft wrap window horizontally scrolling',bug
1918,'moving issue scrolls top','moving pane tab scrolling scrolls top close tab stop issue scroll gif https cloud githubusercontent assets f7ce8e10 11e4 9db4 5779e08797cc gif atom mac os editorscrollview scrolled applications atom app contents resources app src editor component js doesn logged scrolls top issue related atom opened issue atom tab https github atom issues',bug
1919,'render byte mark bom','ufeff character beginning files rendered editor ignore atom isn deleted invisible space notice status bar gif move left triggered beginning file bom https cloud githubusercontent assets b1dbce20 2fa0 11e4 91e0 14f7039502ca gif command bom',bug
1920,'windows file menu opens monitor','menu atom https cloud githubusercontent assets 127d686a 2ed4 11e4 99ee c09ad0ef8d9a png monitor setup atom maximized monitor left file menu opens monitor left windows atom',bug
1921,'hyperlinks won open linux anymore','clicking hyperlinks open browser clicking learn screenshot https cloud githubusercontent assets aacb1192 2ec2 11e4 450dbd6c3a4a png open https atom io packages atom terminal start atom open version atom archlinux',bug
1922,'opening won work','https github atom atom issues issuecomment opening folder won time open wether drop open problem atom running mac os mavericks',bug
1923,'ftp edit opens windows','version step connect ftp server filezilla step click view edit file atom set program open js programdata chocolatey lib atom tools atom atom exe step files view edit ftp windows opened notepad assume opened window happen',bug
1924,'surrounding braces parens','https cloud githubusercontent assets 1ad2aa8e 2e34 11e4 849c 32e74ad3a1a2 gif',bug
1925,'open dialog displayed window','linux open dialog displayed main atom window save dialog top open dialog click task bar atom git linux fedora kde',bug
1926,'','stab concrete apis rely flux gnuu githubs speed practices folks subscription apis inter communication practices practices cookbooks recipes cookbooks recipes naming authors exhaustive subscribing filterable concrete summit fleshed pitfalls',enhancement
1927,'windows file window opens window','atom release notes file window opens file window windows testing atom installed updated chocolatey windows',bug
1928,'','',enhancement
1929,'debian squeeze build working binary','building atom debian squeeze open receive message javascript error occured browser atom open dismissing error',bug
1930,'unable open large directory structures','updated install morning unable open cmd file open atom months os title panel directory load directory large gb fine recent build',bug
1931,'ubuntu window','cairo dock ubuntu open atom window untitled doesn belong skip report bug application',bug
1932,'update atom shell breaks atom linux users','note issue stems support issue https discuss atom io run atom ubuntu built source ubuntu linux appears master head atom results launchprocess failed execvp proc exe error child process launcher cc failed launch child process running atom command line atom editor launches appears running background bisected revision 3274ef9fb92766cfd998035b834ef5c562183315 bad commit commit 3274ef9fb92766cfd998035b834ef5c562183315 author cheng zhao zcbenz gmail date tue jul upgrade atom shell 3edf94dc4fc5a21edc943d426d628e34d4a709c5 e4cd0d840374a0e7e46bc86858dc1a865996dbf5 package json appears happen versions ubuntu linux include atom shell build atom bisect atom shell information',bug
1933,'click duplicate file box','mouse click move duplicate file input box',bug
